time_ps,msd_total_A2,msd_total_std_A2,msd_x_A2,msd_y_A2,msd_z_A2
1.920000000000000000e+02,9.422592970707162294e+02,6.122134464438390751e+02,2.903919112126244499e+02,3.043411917889417850e+02,3.475261940691501081e+02
1.930000000000000000e+02,9.467572005364638699e+02,6.153409530503379301e+02,2.917821671142754667e+02,3.057780066719824958e+02,3.491970267502061915e+02
1.940000000000000000e+02,9.512589716208583468e+02,6.185027575463551557e+02,2.931758492408688994e+02,3.072335157206574650e+02,3.508496066593321530e+02
1.950000000000000000e+02,9.557737671470944179e+02,6.216973056005327862e+02,2.945686567361989319e+02,3.087221329773221896e+02,3.524829774335733532e+02
1.960000000000000000e+02,9.602977188181639576e+02,6.248530182437349367e+02,2.959583993986439623e+02,3.102256041909903956e+02,3.541137152285294860e+02
1.970000000000000000e+02,9.648112652564932432e+02,6.279762098642627279e+02,2.973439721724761853e+02,3.117054129400636384e+02,3.557618801439534764e+02
1.980000000000000000e+02,9.693718783381334561e+02,6.311074798329658506e+02,2.987511473386459215e+02,3.131981219438145558e+02,3.574226090556729787e+02
1.990000000000000000e+02,9.739582418024031085e+02,6.342485525158751898e+02,3.001626059843233065e+02,3.146963404562690698e+02,3.590992953618103911e+02
2.000000000000000000e+02,9.785089622146637112e+02,6.373921383904221329e+02,3.015673528618820001e+02,3.161841962920739206e+02,3.607574130607079610e+02
2.010000000000000000e+02,9.830192201124252733e+02,6.405800082661913848e+02,3.029714115509890462e+02,3.176617159371045318e+02,3.623860926243318090e+02
2.020000000000000000e+02,9.874707292436784201e+02,6.437765896166641824e+02,3.043716651458386764e+02,3.191430035123450466e+02,3.639560605854944697e+02
2.030000000000000000e+02,9.919608278067007632e+02,6.470141784535940133e+02,3.057928040507199512e+02,3.206461546760236274e+02,3.655218690799571846e+02
2.040000000000000000e+02,9.964950380179241165e+02,6.502757917652722881e+02,3.072230136936602776e+02,3.221584556755846620e+02,3.671135686486790064e+02
2.050000000000000000e+02,1.001027579069186118e+03,6.535259064455250382e+02,3.086318101718504181e+02,3.236849721306351739e+02,3.687107967667003550e+02
2.060000000000000000e+02,1.005516551644524952e+03,6.567374134780865234e+02,3.100126849972232890e+02,3.252094077594987880e+02,3.702944588878028185e+02
2.070000000000000000e+02,1.009982066754643029e+03,6.599352644043323153e+02,3.113836144954360634e+02,3.267360754199623898e+02,3.718623768392445754e+02
2.080000000000000000e+02,1.014446192706074385e+03,6.631191606078131144e+02,3.127801846343232341e+02,3.282683614560249907e+02,3.733976466157262735e+02
2.090000000000000000e+02,1.018931945099720565e+03,6.662908676967171004e+02,3.142232809281830441e+02,3.298026301106612550e+02,3.749060340608763227e+02
2.100000000000000000e+02,1.023420954268227774e+03,6.694367886135436265e+02,3.156874773086706227e+02,3.313302132240041828e+02,3.764032637355529687e+02
2.110000000000000000e+02,1.027870898095038683e+03,6.725633130050824775e+02,3.171489063938984145e+02,3.328606608591515510e+02,3.778613308419888881e+02
2.120000000000000000e+02,1.032302113094723609e+03,6.756869377873966869e+02,3.185932215877523959e+02,3.343891293213285962e+02,3.793197621856425030e+02
2.130000000000000000e+02,1.036716513951962497e+03,6.788348568297016072e+02,3.200247099308016914e+02,3.359168412453256565e+02,3.807749627758353199e+02
2.140000000000000000e+02,1.041145062793180387e+03,6.819968457955097847e+02,3.214616714590889615e+02,3.374590699443994595e+02,3.822243213896920793e+02
2.150000000000000000e+02,1.045570264928751840e+03,6.851399970657568019e+02,3.229077532462638374e+02,3.390090189710826962e+02,3.836534927114053062e+02
2.160000000000000000e+02,1.049974040085735396e+03,6.882607348147668063e+02,3.243528531227712506e+02,3.405566745647124094e+02,3.850645123982516225e+02
2.170000000000000000e+02,1.054357343346427569e+03,6.914136944031565690e+02,3.257686842327374279e+02,3.421074284276756998e+02,3.864812306860146123e+02
2.180000000000000000e+02,1.058733200486401529e+03,6.945932140797708598e+02,3.271640442681260197e+02,3.436457200707700963e+02,3.879234361475051855e+02
2.190000000000000000e+02,1.063082258185668024e+03,6.977549295006458578e+02,3.285617794958664604e+02,3.451486757380289419e+02,3.893718029517728496e+02
2.200000000000000000e+02,1.067457543998816163e+03,7.009403087622965813e+02,3.299819073757406045e+02,3.466545474572748731e+02,3.908210891658007426e+02
2.210000000000000000e+02,1.071813325458310828e+03,7.041401433771458187e+02,3.314146824998109082e+02,3.481413417026159323e+02,3.922573012558838741e+02
2.220000000000000000e+02,1.076142271716359573e+03,7.073112052300922414e+02,3.328531719577256354e+02,3.495971554993475365e+02,3.936919442592862310e+02
2.230000000000000000e+02,1.080444621432009171e+03,7.104579069737294503e+02,3.343020803270816259e+02,3.510322472926970931e+02,3.951102938122304522e+02
2.240000000000000000e+02,1.084742582838739736e+03,7.136126007377596352e+02,3.357549395417459550e+02,3.524766935326948669e+02,3.965109497642988572e+02
2.250000000000000000e+02,1.089017872034798984e+03,7.167973893377555896e+02,3.371992020515300510e+02,3.539325320875153693e+02,3.978861378957534498e+02
2.260000000000000000e+02,1.093310956325187135e+03,7.200123717475748890e+02,3.386336655006933825e+02,3.554001080478663539e+02,3.992771827766274555e+02
2.270000000000000000e+02,1.097628308009390366e+03,7.232373309006858335e+02,3.400773383976278410e+02,3.568659430747511010e+02,4.006850265370112538e+02
2.280000000000000000e+02,1.101941272457181185e+03,7.264454333245586213e+02,3.415187107187820175e+02,3.583185949420761744e+02,4.021039667963229931e+02
2.290000000000000000e+02,1.106249603339978876e+03,7.296398354605473742e+02,3.429525325374261229e+02,3.597617986194501327e+02,4.035352721831027907e+02
2.300000000000000000e+02,1.110549316070816985e+03,7.328043735526437104e+02,3.443905209760598609e+02,3.611984214061120610e+02,4.049603736886452907e+02
2.310000000000000000e+02,1.114834499320288614e+03,7.359542601146227980e+02,3.458291109173916880e+02,3.626261326112899610e+02,4.063792557916067381e+02
2.320000000000000000e+02,1.119139413745955608e+03,7.391067338021115347e+02,3.472786500415508044e+02,3.640552182815276865e+02,4.078055454228770600e+02
2.330000000000000000e+02,1.123461886387487993e+03,7.422992159028964352e+02,3.487366062047505579e+02,3.654974822183052083e+02,4.092277979644321135e+02
2.340000000000000000e+02,1.127756244341363981e+03,7.454951087819724762e+02,3.501900574213385653e+02,3.669366616409459425e+02,4.106295252790798145e+02
2.350000000000000000e+02,1.132000758365493311e+03,7.486526389329719677e+02,3.516130457157319142e+02,3.683644075548126011e+02,4.120233050949488529e+02
2.360000000000000000e+02,1.136227104102289786e+03,7.518104613230240147e+02,3.530350668610429352e+02,3.697853025338310431e+02,4.134067347074157510e+02
2.370000000000000000e+02,1.140441562460072646e+03,7.549659395702152551e+02,3.544671166199233312e+02,3.712007240604506251e+02,4.147737217796984623e+02
2.380000000000000000e+02,1.144642540381243180e+03,7.580783918875455356e+02,3.559055043071708724e+02,3.726073053400065191e+02,4.161297307340653902e+02
2.390000000000000000e+02,1.148812548513503316e+03,7.611856731865467509e+02,3.573289597616866331e+02,3.740020883365851319e+02,4.174815004152314941e+02
2.400000000000000000e+02,1.153002312115635959e+03,7.643140695168624461e+02,3.587662158742615475e+02,3.754039605305018199e+02,4.188321357108726488e+02
2.410000000000000000e+02,1.157188645529495034e+03,7.674519966455890199e+02,3.602139304600933656e+02,3.768024824324720612e+02,4.201722326369294933e+02
2.420000000000000000e+02,1.161354619484497107e+03,7.706058822138003279e+02,3.616636287572144397e+02,3.781889397757207689e+02,4.215020509515619551e+02
2.430000000000000000e+02,1.165507621452274179e+03,7.737363284771082590e+02,3.631035978178380219e+02,3.795792142713720523e+02,4.228248093630643893e+02
2.440000000000000000e+02,1.169644275087579445e+03,7.768309086448240350e+02,3.645137444721425481e+02,3.809718798281177783e+02,4.241586507873192318e+02
2.450000000000000000e+02,1.173791496360700194e+03,7.798997468280367684e+02,3.659063361605121827e+02,3.823876424295020797e+02,4.254975177706860450e+02
2.460000000000000000e+02,1.177927410748649436e+03,7.829664853530343862e+02,3.673015920413093909e+02,3.838121090228335106e+02,4.268137096845064775e+02
2.470000000000000000e+02,1.182055830376604490e+03,7.860133165771143240e+02,3.687154319221995706e+02,3.852228119013028618e+02,4.281175865531021145e+02
2.480000000000000000e+02,1.186207951473015100e+03,7.890842170813904204e+02,3.701411032411210726e+02,3.866384124223040430e+02,4.294284358095895868e+02
2.490000000000000000e+02,1.190413411071212067e+03,7.922142577039247726e+02,3.715714404043084187e+02,3.880891550275147779e+02,4.307528156393888707e+02
2.500000000000000000e+02,1.194620741022843504e+03,7.953357442642734441e+02,3.729938679125460226e+02,3.895416383043287851e+02,4.320852348059687529e+02
2.510000000000000000e+02,1.198773660233646751e+03,7.984451187816256379e+02,3.744040917731875311e+02,3.909634572928860621e+02,4.334061111675731581e+02
2.520000000000000000e+02,1.202909836151441596e+03,8.015159024315083798e+02,3.757817612384043855e+02,3.923877542423741147e+02,4.347403206706630954e+02
2.530000000000000000e+02,1.207030551481657767e+03,8.045826849597568753e+02,3.771295616037950253e+02,3.938212675985611213e+02,4.360797222793018477e+02
2.540000000000000000e+02,1.211160386018454801e+03,8.076438121358964963e+02,3.784792217834883559e+02,3.952743676929727599e+02,4.374067965419939128e+02
2.550000000000000000e+02,1.215324404537911960e+03,8.107135257904533319e+02,3.798459432204229529e+02,3.967393303920221683e+02,4.387391309254667249e+02
2.560000000000000000e+02,1.219450865747523949e+03,8.138109731947431555e+02,3.812133570510566756e+02,3.981884852610768348e+02,4.400490234353904384e+02
2.570000000000000000e+02,1.223525445010418935e+03,8.169327134142023397e+02,3.825596460275266395e+02,3.996332662817860069e+02,4.413325327011061745e+02
2.580000000000000000e+02,1.227603426772441935e+03,8.200744954741909396e+02,3.838991972458894679e+02,4.010892692437777214e+02,4.426149602827748026e+02
2.590000000000000000e+02,1.231680766702927031e+03,8.232358169397321035e+02,3.852402121457351996e+02,4.025461499856739920e+02,4.438944045715178390e+02
2.600000000000000000e+02,1.235740099422353524e+03,8.263710939337208856e+02,3.865642733323757056e+02,4.039960048302990572e+02,4.451798212596787607e+02
2.610000000000000000e+02,1.239791832321958282e+03,8.294535089087684128e+02,3.878857764542807445e+02,4.054285209392224374e+02,4.464775349284550430e+02
2.620000000000000000e+02,1.243871953564213527e+03,8.325635309354768196e+02,3.891978894495622399e+02,4.068779407876573373e+02,4.477961233269940067e+02
2.630000000000000000e+02,1.247968959435961779e+03,8.357154444180438304e+02,3.905093534463993592e+02,4.083471966591415594e+02,4.491124093304205189e+02
2.640000000000000000e+02,1.252087621474116304e+03,8.389126512938673841e+02,3.918325462882811507e+02,4.098363110518861276e+02,4.504187641339491393e+02
2.650000000000000000e+02,1.256207780487533910e+03,8.421015266344924157e+02,3.931595871383557892e+02,4.113367787403578291e+02,4.517114146088202915e+02
2.660000000000000000e+02,1.260330887679858279e+03,8.453017007085734349e+02,3.944800344988976235e+02,4.128308199028364243e+02,4.530200332781241741e+02
2.670000000000000000e+02,1.264450607176075437e+03,8.485016427189142405e+02,3.957925240656037431e+02,4.143342236003529138e+02,4.543238595101188366e+02
2.680000000000000000e+02,1.268620800664605440e+03,8.517335595433710296e+02,3.971361441151273652e+02,4.158554788167227230e+02,4.556291777327552950e+02
2.690000000000000000e+02,1.272852145094080015e+03,8.549983234679474435e+02,3.985141504753547679e+02,4.173819689973817617e+02,4.569560256213436560e+02
2.700000000000000000e+02,1.277127684041826342e+03,8.583179038032395738e+02,3.999158725476291920e+02,4.189079549501769861e+02,4.583038565440201637e+02
2.710000000000000000e+02,1.281418781326377029e+03,8.616623844859803967e+02,4.013388819685130215e+02,4.204159570156263612e+02,4.596639423422376467e+02
2.720000000000000000e+02,1.285701360803570878e+03,8.650230704268320778e+02,4.027574844239458116e+02,4.219290367399782440e+02,4.610148396396467660e+02
2.730000000000000000e+02,1.289969175916037557e+03,8.683566914381900688e+02,4.041600745612026913e+02,4.234579131641576168e+02,4.623511881906773624e+02
2.740000000000000000e+02,1.294271781021218658e+03,8.717406942814824333e+02,4.055679650744455103e+02,4.250263031349952030e+02,4.636775128117778877e+02
2.750000000000000000e+02,1.298605301792582623e+03,8.751429853816176774e+02,4.069755961432421145e+02,4.266156683182936717e+02,4.650140373310465520e+02
2.760000000000000000e+02,1.302952783624476069e+03,8.785606434123840245e+02,4.083914118522067156e+02,4.281984648018066082e+02,4.663629069704629728e+02
2.770000000000000000e+02,1.307312394665280408e+03,8.819688309368594901e+02,4.098149623238496133e+02,4.297794630238598756e+02,4.677179693175709190e+02
2.780000000000000000e+02,1.311691273689065156e+03,8.854086396518706579e+02,4.112558370355214947e+02,4.313598206006940927e+02,4.690756160528499095e+02
2.790000000000000000e+02,1.316058825167026043e+03,8.888901742962394792e+02,4.127035552621937313e+02,4.329370371741104577e+02,4.704182327307215701e+02
2.800000000000000000e+02,1.320410208759461511e+03,8.923507999644232314e+02,4.141725692117930748e+02,4.344971748432807317e+02,4.717404647043874206e+02
2.810000000000000000e+02,1.324729859066069139e+03,8.958052100913998856e+02,4.156342767202597202e+02,4.360379152552844744e+02,4.730576670905250580e+02
2.820000000000000000e+02,1.329027257794167326e+03,8.991994889542909277e+02,4.170901503715807053e+02,4.375596630537678493e+02,4.743774443688186579e+02
2.830000000000000000e+02,1.333316741832271873e+03,9.025923038684476296e+02,4.185436122675830006e+02,4.390773073246503486e+02,4.756958222400385239e+02
2.840000000000000000e+02,1.337618479619805385e+03,9.059952388353445940e+02,4.199981229698865945e+02,4.406066680491212537e+02,4.770136886007973089e+02
2.850000000000000000e+02,1.341922638149098020e+03,9.094150387402100932e+02,4.214447683438374952e+02,4.421289214106444661e+02,4.783489483946157748e+02
2.860000000000000000e+02,1.346222600541972497e+03,9.128481758836172730e+02,4.228703610094110559e+02,4.436404385550426923e+02,4.797118009775187488e+02
2.870000000000000000e+02,1.350562426052173350e+03,9.163109795900951440e+02,4.243042378077150829e+02,4.451677546609109299e+02,4.810904335835473944e+02
2.880000000000000000e+02,1.354913750748387201e+03,9.197612071794461599e+02,4.257375708808343688e+02,4.466959447935299750e+02,4.824802350740225165e+02
2.890000000000000000e+02,1.359263976757455794e+03,9.231952136936670286e+02,4.271551215080527868e+02,4.482304574674964215e+02,4.838783977819064717e+02
2.900000000000000000e+02,1.363610672498706208e+03,9.266671026625837158e+02,4.285561814950071380e+02,4.497947794231282614e+02,4.852597115805705243e+02
2.910000000000000000e+02,1.367998360447171308e+03,9.301767720493985507e+02,4.299796321210936867e+02,4.513681759642199722e+02,4.866505523618576490e+02
2.920000000000000000e+02,1.372362956156713608e+03,9.336641884370445723e+02,4.314210544825644433e+02,4.529121419638334487e+02,4.880297597103155454e+02
2.930000000000000000e+02,1.376703738610082837e+03,9.370971068696503607e+02,4.328692144915342510e+02,4.544311594452681788e+02,4.894033646732803504e+02
2.940000000000000000e+02,1.381049285320563968e+03,9.405104034971787996e+02,4.343066184653043820e+02,4.559655185118161285e+02,4.907771483434435140e+02
2.950000000000000000e+02,1.385432230885673562e+03,9.439453112913057566e+02,4.357266335835453219e+02,4.575345071150250078e+02,4.921710901871030046e+02
2.960000000000000000e+02,1.389846116190163229e+03,9.473681581286939490e+02,4.371433639295711373e+02,4.591266563549925195e+02,4.935760959055996864e+02
2.970000000000000000e+02,1.394230904838337665e+03,9.507488103850380412e+02,4.385518300770402789e+02,4.607255264663912158e+02,4.949535482949063407e+02
2.980000000000000000e+02,1.398546064164312838e+03,9.540761168982272693e+02,4.399413758325412118e+02,4.623101317991260544e+02,4.962945565326455721e+02
2.990000000000000000e+02,1.402766897694648605e+03,9.573450270950559116e+02,4.413142905532578766e+02,4.638556351891384111e+02,4.975969719522520904e+02
